Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
22mek4IiqubGD9ctzxc69s,"How Deep Is Your Love","How Deep Is Your Love","Calvin Harris,Disciples",2015-07-17,212640,74,,2022-09-14T07:17:13Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,pop dance","Columbia",0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
3nPpCn5nYTMg0ajmzv57Jq,"Lights - Bassnectar Remix","Lights (The Remixes Part 1)","Ellie Goulding,Bassnectar",2011-01-01,276560,44,,2022-09-14T07:16:04Z,"indietronica,metropopolis,pop,uk pop,bass music,breakbeat,brostep,edm,glitch hop","Polydor Records",0.528,0.775,1,-4.877,1,0.0285,0.00356,0.542,0.778,0.261,140.015,4
3g3LzkOMh3lx2FmCgb40bj,"What Is and What Should Never Be - Remaster","Led Zeppelin II (Remaster)","Led Zeppelin",1969-10-22,286231,44,,2022-09-12T05:07:55Z,"album rock,classic rock,hard rock,rock","Atlantic Records",0.353,0.593,9,-9.675,1,0.0457,0.311,0,0.0685,0.488,82.56,4
7ydJaSdC8Au68eYgspNznY,"Goodbye Mr. Blue","Chloë and the Next 20th Century","Father John Misty",2022-04-08,300240,49,,2022-09-11T08:02:45Z,"art pop,chamber pop,indie rock,singer-songwriter,stomp and holler","Sub Pop Records",0.506,0.47,2,-8.787,1,0.0284,0.737,0.608,0.125,0.477,104.967,4
0Ml7rd3x4n1CVqqqWa1OVj,"I Believe in You","I Believe in You","more*",2022-06-10,249413,27,,2022-09-11T07:59:50Z,"","Warner Records",0.589,0.723,6,-8.719,1,0.0434,0.611,0.0234,0.408,0.727,79.953,4
7oChm7YC5PS1NvEkRCgswG,"Manifest","My Finest Work Yet","Andrew Bird",2019-03-22,317413,49,,2022-09-11T07:54:52Z,"baroque pop,chamber pop,chicago indie,indie rock,melancholia,stomp and holler","Loma Vista Recordings",0.631,0.619,0,-6.403,0,0.025,0.321,0,0.0658,0.417,100.258,4
6ZHPwqdzTslbKAYOsWnHCQ,"Saturdays","Saturdays","Broken Bells",2022-08-10,187413,0,,2022-09-11T07:51:04Z,"chamber pop,indie rock,indietronica,la indie,modern rock","30th Century/Aural Apothecary",0.501,0.787,6,-8.295,1,0.0387,0.00181,0.0000158,0.152,0.396,83.978,4
0EZ4GxnjKkB5Q0X5MhMNEf,"Spinning Away","Wrong Way Up [Expanded Edition]","Brian Eno,John Cale",1990,327120,0,,2022-09-09T08:30:49Z,"abstract,ambient,art pop,art rock,compositional ambient,experimental,experimental ambient,fourth world,glam rock,minimalism,singer-songwriter,melancholia","All Saints Records",0.575,0.761,9,-7.306,1,0.0407,0.146,0.17,0.159,0.74,114.617,4
6gKDXp2qT8wMhhm6pQE1vu,"Put Your Number in My Phone","pom pom","Ariel Pink",2014-11-17,172836,33,,2022-09-09T08:17:28Z,"art pop,chamber pop,dream pop,experimental pop,hypnagogic pop,la indie,neo-psychedelic,new weird america,noise pop","4AD",0.43,0.859,1,-3.916,1,0.0359,0.0687,0.0529,0.107,0.839,149.872,4
2eKcMyjRqXwVh8OeR9wZKt,"I Come from the Mountain","Floating Coffin","Thee Oh Sees",2013-04-16,268240,33,,2022-09-09T08:16:38Z,"bay area indie,crank wave,double drumming,garage pop,garage rock,indie rock,lo-fi,neo-psychedelic,noise pop,noise rock,psychedelic punk","Castle Face",0.234,0.939,2,-6.856,1,0.0449,0.0000612,0.849,0.118,0.588,89.679,4
1TO3lTPLvp35VnrqCqYsmR,"Mean Streets","Ritual In Repeat (Deluxe)","Tennis",2014-09-09,203240,32,,2022-09-05T11:19:39Z,"art pop,chamber pop,chillwave,denver indie,indie pop,indie rock,indie surf,shimmer pop","Communion Records - Tennis",0.553,0.679,5,-6.387,1,0.0268,0.165,0.0806,0.248,0.878,144.96,4
0Z57YWES04xGh3AImDz6Qr,"Real Love Baby","Real Love Baby","Father John Misty",2016-07-26,189293,77,,2022-09-05T00:37:45Z,"art pop,chamber pop,indie rock,singer-songwriter,stomp and holler","Sub Pop Records",0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,4
51EMSRpNm9Rg5rGViVCczv,"Andromeda","Titanic Rising","Weyes Blood",2019-04-05,280186,65,,2022-09-05T00:32:33Z,"art pop,chamber pop,dream pop,experimental folk,experimental pop,indie pop","Sub Pop Records",0.467,0.461,1,-7.94,0,0.0274,0.368,0.00115,0.358,0.188,131.325,4
5WbfFTuIldjL9x7W6y5l7R,"Kingston","Atlanta Millionaires Club","Faye Webster",2019-05-24,202653,76,,2022-09-05T00:28:51Z,"atlanta indie,indie pop","Secretly Canadian",0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,4
5rfT032kGmLvbxZzfHlu5D,"In the Aeroplane Over the Sea","In the Aeroplane Over the Sea","Neutral Milk Hotel",1998-02-20,202346,62,,2022-09-05T00:16:11Z,"alternative rock,chamber pop,elephant 6,indie rock,lo-fi,noise pop,slacker rock","Merge Records",0.271,0.714,7,-5.124,1,0.0329,0.392,0,0.115,0.239,94.158,3
24ntSW3QVJzR79lHAAOTaY,"Texas Sun","Texas Sun","Khruangbin,Leon Bridges",2020-02-07,252811,72,,2022-09-05T00:16:07Z,"indie soul,neo-psychedelic,world,indie folk,modern blues,neo mellow,neo soul,soul","Dead Oceans",0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563,4
3YC7FYhduZbYObLRCdhANa,"Rose Pink Cadillac","Rose Pink Cadillac","DOPE LEMON",2021-05-28,261911,0,,2022-08-30T19:27:18Z,"","BMG Rights Management (Australia) Pty Ltd.",0.746,0.804,1,-6.824,1,0.0338,0.315,0.00669,0.104,0.89,100,4
0ZnVZan6NgkelQmtZBFNFr,"Moderation","Pompeii","Cate Le Bon",2022-02-04,244576,0,,2022-08-30T17:48:57Z,"art pop,chamber pop,chamber psych,welsh indie","Mexican Summer",0.654,0.502,2,-7.563,1,0.0258,0.706,0.0859,0.148,0.483,112.986,4
2ouFIPC3O1HNBcVTw1d9AN,"Freddie's Dead","Superfly: Deluxe 25th Anniversary Edition","Curtis Mayfield",1972-07-01,329466,42,,2022-08-07T04:22:47Z,"chicago soul,classic soul,funk,soul","Rhino",0.523,0.803,1,-6.321,0,0.0791,0.107,0.000409,0.154,0.921,91.469,4
0sQ594D1EuU66VDdtHBE6j,"Spanish Harlem","The Very Best of Aretha Franklin - The 70's","Aretha Franklin",1994-03-22,213560,36,,2022-08-07T04:22:22Z,"classic soul,jazz blues,memphis soul,soul,southern soul,vocal jazz","Rhino Atlantic",0.66,0.619,2,-12.577,1,0.0466,0.235,0.00793,0.0828,0.913,115.419,4
4zQXB3sZrpT2gA3rgYl3sY,"My Boy - Twin Fantasy","Twin Fantasy","Car Seat Headrest",2018-02-16,172920,50,,2022-08-05T10:09:58Z,"furry,indie rock,pov: indie,slacker rock","Matador",0.568,0.308,9,-9.865,1,0.033,0.0871,0.0418,0.128,0.379,115.078,4
5cwN1htZyoWqZCc33f3RfE,"The High Road","Broken Bells","Broken Bells",2010-03-01,232200,60,,2022-08-05T10:09:45Z,"chamber pop,indie rock,indietronica,la indie,modern rock","Columbia",0.61,0.638,0,-6.574,1,0.0238,0.0672,0.00000659,0.283,0.603,79.955,4
65tH2GPMFCt8JtM2PM3MiX,"Morning","Morning Phase","Beck",2014-01-01,319786,47,,2022-08-05T10:09:21Z,"alternative rock,anti-folk,permanent wave,rock,slacker rock","Capitol Records (CAP)",0.55,0.377,4,-9.933,1,0.0254,0.442,0.0955,0.126,0.261,113.608,4
5iItYl3Q6wCnKVfpK1uNVf,"The Suburbs","The Suburbs (Deluxe)","Arcade Fire",2010-07-01,315026,61,,2022-08-05T10:09:04Z,"alternative rock,baroque pop,canadian indie,canadian indie rock,chamber pop,indie rock,indietronica,modern rock,permanent wave,quebec indie,rock","Sony Music CG",0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,4
0ieqq1wbtso2UjJWPqJ5Xc,"Silver Lining","Under The Blacklight (Standard Version)","Rilo Kiley",2007-08-20,216973,50,,2022-08-05T10:06:49Z,"chamber pop,funktronica,indie pop,indie rock,la indie,lilith","Warner Records",0.709,0.53,7,-4.985,1,0.0288,0.289,0.0000454,0.0929,0.692,117.11,4
0s9aeZriwqyBYfxFzsd20R,"This Year","The Sunset Tree","The Mountain Goats",2005-04-25,232893,52,,2022-08-05T10:06:28Z,"anti-folk,chamber pop,folk punk,indie rock,lo-fi,melancholia,new weird america","4AD",0.699,0.719,9,-9.483,1,0.0312,0.118,0.00263,0.0913,0.831,138.957,4
0eBryM7ePQH3Klt3jz8xZd,"First Day of My Life","I'm Wide Awake, It's Morning","Bright Eyes",2005-01-25,188877,64,,2022-08-05T10:06:03Z,"chamber pop,indie rock,melancholia,omaha indie,stomp and holler","Dead Oceans",0.596,0.253,1,-14.369,0,0.0349,0.896,0.0000517,0.102,0.368,95.162,4
1yupbrI7ROhigIHpQBevPh,"Chicago","Illinois","Sufjan Stevens",2005-07-05,364613,58,,2022-08-05T10:03:57Z,"art pop,baroque pop,chamber pop,indie pop,indie rock,singer-songwriter","Asthmatic Kitty",0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,4
6xAa0kGkTLU22ZyoHOCHgi,"Wordless Chorus","Z","My Morning Jacket",2005-10-04,252760,52,,2022-08-05T10:01:25Z,"chamber pop,indie rock,jam band,louisville indie,melancholia,roots rock,stomp and holler","ATO Records",0.824,0.377,2,-9.222,1,0.0436,0.107,0.604,0.11,0.779,116.342,4
4Tm2TkKTe23pgMXMzOK4Z2,"Excuses","Big Echo","The Morning Benders",2010-06-28,317426,40,,2022-08-05T09:57:26Z,"indie rock","Rough Trade",0.418,0.806,5,-5.715,1,0.0394,0.365,0.0557,0.237,0.487,96.287,3
3tPh7vkXySn2lUEH1NEPyO,"Beach Comber","Real Estate","Real Estate",2009-11-17,268466,41,,2022-08-05T09:54:43Z,"chamber pop,chillwave,dreamo,experimental pop,indie rock,indietronica,lo-fi,neo-psychedelic,new jersey indie,noise pop,shimmer pop","Real Estate The Band",0.392,0.835,0,-6.553,1,0.0596,0.0832,0.00982,0.0769,0.12,144.641,4
6ZHa4WN0lqua4sQHRQFpkc,"Guiding Light","Marquee Moon","Television",1977-02-08,332733,33,,2022-08-01T23:52:21Z,"alternative rock,art punk,experimental rock,no wave,noise pop,post-punk,protopunk,punk,singer-songwriter","Elektra Records",0.552,0.422,11,-14.116,1,0.026,0.101,0.0176,0.0858,0.529,143.221,4
55N6XPkC4jQ9TAQsAAhvej,"Everybody's Happy Nowadays","Operators Manual (Buzzcocks Best)","Buzzcocks",1991-09-23,192133,21,,2022-08-01T23:49:42Z,"alternative rock,britpop,madchester,new wave,post-punk,punk,uk post-punk","Domino Recording Co",0.525,0.776,10,-8.809,1,0.124,0.0449,0.00000113,0.138,0.698,111.279,4
7wLRmjiDYI6flIVzboUqSV,"You've Really Got A Hold On Me","The Fabulous Miracles","The Miracles",1963-01-01,177706,57,,2022-07-29T06:48:49Z,"classic soul,disco,motown,quiet storm,rhythm and blues,soul,southern soul","UNI/MOTOWN",0.68,0.448,0,-8.398,1,0.0302,0.698,0,0.227,0.567,118.461,3
36bVcRltxiQSg0ZEHDAZZ1,"May 1st","Somersault","Beach Fossils",2017-06-02,178554,48,,2022-07-27T13:35:42Z,"brooklyn indie,indie garage rock,indie rock,indie surf,noise pop,popgaze,shoegaze","Bayonet Records",0.569,0.623,2,-7.441,1,0.0274,0.0413,0.0134,0.539,0.495,139.958,4
2ARB3fKvRkMGhAtZuTnE5J,"Excuses","Big Echo","The Morning Benders",2010,317426,0,,2022-07-26T14:01:20Z,"indie rock","Rough Trade",0.438,0.806,5,-5.717,1,0.0395,0.365,0.0551,0.237,0.489,96.156,3
0pQskrTITgmCMyr85tb9qq,"Starman - 2012 Remaster","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)","David Bowie",1972-06-06,254293,75,,2022-07-26T05:08:17Z,"art rock,classic rock,glam rock,permanent wave,rock","Parlophone UK",0.486,0.449,5,-10.298,1,0.0267,0.166,0.00000223,0.54,0.549,100.456,4
60E2QSeE6hZe51e9VuBJSp,"Another Weekend","Dedicated to Bobby Jameson","Ariel Pink",2017-09-15,254520,0,,2022-07-25T06:01:00Z,"art pop,chamber pop,dream pop,experimental pop,hypnagogic pop,la indie,neo-psychedelic,new weird america,noise pop","Mexican Summer",0.383,0.513,6,-5.377,0,0.0278,0.126,0.000123,0.241,0.387,108.669,4
4AjzN8hUzqKiwKV8EgxR9J,"Sertraline Dream","Sertraline Dream","Pretty",2020-11-20,211887,3,,2022-07-20T03:18:08Z,"toronto indie","Pretty",0.245,0.8,0,-5.89,1,0.051,0.000106,0.544,0.0324,0.662,172.695,4
0Rp0O14KUjmH0CgWL9leIk,"Mushroom Man","Mushroom Man","Pretty",2017-09-24,327544,17,,2022-07-20T03:17:41Z,"toronto indie","Pretty",0.389,0.962,6,-3.189,0,0.0972,0.0445,0.000455,0.136,0.528,143.982,4
7DQDpDeLVS3L9kgb6ejU3z,"Weekend","Dye It Blonde","Smith Westerns",2011,202026,30,,2022-07-20T03:15:43Z,"chicago indie,noise pop","Fat Possum",0.396,0.851,9,-3.592,1,0.0312,0.000761,0.0267,0.0736,0.806,153.916,4
2ThEm5QN5UrJzmpAAMaH1Y,"Postcards From Italy","Gulag Orkestar","Beirut",2006-05-09,257480,0,,2022-07-20T03:13:08Z,"albuquerque indie,baroque pop,chamber pop,indie rock,indietronica,stomp and holler","Ba Da Bing!",0.612,0.573,2,-7.31,0,0.0299,0.92,0.0421,0.115,0.42,109.996,4
5ypaZzzhcVYoy8BYSkbfih,"Maps","Fever To Tell","Yeah Yeah Yeahs",2003-04-29,219986,40,,2022-07-20T03:12:18Z,"alternative dance,alternative rock,art pop,dance-punk,garage rock,indie rock,modern rock,neo-synthpop,new rave","Yeah Yeah Yeahs - Fever to Tell PS",0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,4
3LcYYV9ozePfgYYmXv0P3r,"Fire and Rain","Sweet Baby James","James Taylor",1970,200579,0,,2022-07-20T03:04:35Z,"classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","Rhino",0.611,0.35,5,-14.48,1,0.0356,0.499,0.00000784,0.0844,0.36,76.064,4
6rv4gfOtrlYFrcu03gZkUW,"I Follow You","Melody's Echo Chamber","Melody's Echo Chamber",2013,214400,45,,2022-07-20T03:01:25Z,"dream pop,experimental pop,french psychedelic,french shoegaze,indie rock,neo-psychedelic,noise pop,nu gaze,shiver pop","Fat Possum",0.222,0.801,9,-4.892,0,0.0394,0.02,0.319,0.114,0.685,200.76,4
3h1iu4HvBlLqRuft2kJEcr,"Swim and Sleep (Like a Shark)","II","Unknown Mortal Orchestra",2013-02-05,165226,0,,2022-07-20T03:00:56Z,"art pop,indie rock,indie soul,indietronica,kiwi rock,neo-psychedelic,portland hip hop,psychedelic pop","Jagjaguwar",0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.509,4
0Mfcw67Xb68PJJNsfxRi7L,"Peace Blossom Boogy","The Babe Rainbow","Babe Rainbow",2017-09-01,194292,0,,2022-07-20T03:00:19Z,"australian reggae fusion,neo-psychedelic","Eureka Music",0.662,0.822,2,-4.565,1,0.0306,0.041,0.0342,0.105,0.861,112.036,4
5rpI91rFVNaK9ACHBIvvFO,"Tangerine","Tangerine","Beach Fossils",2017-05-18,194486,0,,2022-07-20T02:59:39Z,"brooklyn indie,indie garage rock,indie rock,indie surf,noise pop,popgaze,shoegaze","Bayonet Records",0.246,0.742,2,-7.177,1,0.0415,0.000695,0.00494,0.0452,0.491,168.034,4
7oNAnWMtdoByjSUdNDRo5J,"Gypsy","Run For Cover Subscription Singles Series #3","Tigers Jaw",2011-09-01,265238,33,,2022-07-20T02:58:52Z,"alternative emo,bubblegrunge,dreamo,emo,lo-fi emo,pop punk","Run For Cover Records X Tigers Jaw",0.61,0.7,5,-7.988,1,0.0286,0.0541,0.00238,0.14,0.643,135.021,4
5lEyMg4GNKnMbaarvT4sRd,"These Eyes","Wheatfield Soul","The Guess Who",1969-03-01,225920,57,,2022-07-20T02:58:34Z,"album rock,classic canadian rock,classic rock,country rock,folk rock,hard rock,mellow gold,rock,singer-songwriter,soft rock","RCA/Legacy",0.561,0.382,7,-11.276,1,0.0267,0.491,0.00000108,0.156,0.758,96.447,4
1KdwPeY1WRWQGHCmRJTveb,"Cannonball","Last Splash","The Breeders",1993-08-30,213693,61,,2022-02-25T10:40:22Z,"alternative rock","4AD",0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,4
5co3lJr6JzX0auDZHDbhjX,"6 Underground - Nellee Hoopers Edit","6 Underground","Sneaker Pimps",1996-09-30,235026,18,,2022-02-25T10:32:08Z,"electronica,trip hop","One Little Independent",0.586,0.675,1,-8.672,0,0.0505,0.0275,0.101,0.124,0.425,169.938,4
3R7bfoEKPkxaukeC3ZSn4o,"Black Swan","The Eraser","Thom Yorke",2006-07-10,289826,52,,2022-02-25T10:31:32Z,"alternative rock,art pop,art rock,electronica,glitch pop,indie rock,oxford indie","XL Recordings",0.616,0.798,0,-7.288,1,0.0335,0.051,0.762,0.119,0.534,101.063,4
0FdDewrvAF7LCd5Vf2FjgR,"Ice age","Welcome oblivion","How To Destroy Angels",2013-03-05,412173,29,,2022-02-25T10:30:57Z,"electronic rock,industrial metal,industrial rock","Columbia",0.808,0.107,7,-13.628,1,0.0488,0.957,0.231,0.0836,0.809,145.991,4
4zq4rrfHZeZsTbo5vjJXSV,"Don't Pass Me By - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,230453,47,,2022-02-24T07:20:50Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock","EMI Catalogue",0.599,0.537,0,-9.617,1,0.0254,0.594,0.0000192,0.194,0.946,84.895,4
5HaTv6nHDSVO1LqjwoP7RA,"Another Weekend","Dedicated to Bobby Jameson","Ariel Pink",2017-09-15,254520,38,,2022-02-08T07:05:19Z,"art pop,chamber pop,dream pop,experimental pop,hypnagogic pop,la indie,neo-psychedelic,new weird america,noise pop","Mexican Summer",0.383,0.513,6,-5.377,0,0.0278,0.125,0.000123,0.241,0.388,108.536,4
5DPNLHoisZSIInV23TJ49P,"Snowqueen Of Texas","People Like Us","The Mamas & The Papas",1971-11-01,158533,52,,2022-01-20T17:25:20Z,"classic rock,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop","Geffen",0.663,0.288,1,-15.323,1,0.0338,0.71,0,0.131,0.716,78.239,4
4yYvWFUWMaKMXtoJKJnmZk,"Shuffle","A Different Kind Of Fix","Bombay Bicycle Club",2011-01-01,235293,54,,2021-12-18T02:29:28Z,"british indie rock,chamber pop,indie rock,indietronica,modern rock,shimmer pop","Universal-Island Records Ltd.",0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,4
2lQVU5JTZrgsXkL7mf1mdR,"Oogum Boogum Song","Brenton Wood's 18 Best","Brenton Wood",1992-01-01,186567,37,,2021-09-28T08:25:34Z,"classic soul,souldies","The Bicycle Music Company",0.836,0.696,7,-6.37,1,0.0401,0.8,0,0.0949,0.954,112.692,4
1YzbEChYqIWSWp1fnZy9Ez,"The Space In Between","How To Destroy Angels","How To Destroy Angels",2010-05-26,214509,45,,2021-08-27T07:34:19Z,"electronic rock,industrial metal,industrial rock","Null",0.515,0.855,10,-10.025,1,0.0631,0.388,0.877,0.186,0.229,147.999,4
5bsVqbCNaiHlGZRAlP0aK5,"Breakfast in Bed","Dusty In Memphis [Deluxe Edition]","Dusty Springfield",1969-03-31,177960,20,,2021-08-27T07:27:41Z,"adult standards,british invasion,folk rock,soul,vocal jazz","Rhino Atlantic",0.371,0.421,10,-12.079,1,0.0276,0.591,0.00000118,0.0767,0.363,79.7,4
0gKiONJeEtwb3hps4sUgyn,"Changes","The Spirit Moves","Langhorne Slim,The Law",2015-08-07,161906,21,,2021-08-27T07:27:30Z,"anti-folk,indie folk,modern folk rock,new americana,stomp and holler","Dualtone Music Group, Inc.",0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21,4
3RIpoyYHjSTJtwoi5yHW1E,"Denis - Remastered","Plastic Letters","Blondie",1978-02-01,139087,43,,2021-08-27T07:26:59Z,"candy pop,new wave pop,permanent wave,power pop,rock,synthpop","Chrysalis\EMI Records (USA)",0.555,0.879,0,-5.877,1,0.0388,0.16,0.00000122,0.27,0.863,138.953,4
71OzN2JM6BoQD3JO9hiJFi,"Sweet Jane","The Trinity Session","Cowboy Junkies",1988-11-02,214973,54,,2021-08-24T21:22:21Z,"alternative country,classic canadian rock,ectofolk,folk,lilith,melancholia,toronto indie","RCA Records Label",0.604,0.203,7,-22.191,1,0.0317,0.355,0.0846,0.111,0.802,167.329,4
3lh3iiiJeiBXHSZw6u0kh6,"Into the Mystic - 2013 Remaster","Moondance","Van Morrison",1970-02,205613,72,,2021-08-24T16:17:34Z,"classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock","Warner Records",0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,4
5OVYjUlx2akB5RSi4mE3pu,"Exorciseur","Mystère","La Femme",2016-09-02,158493,0,,2021-08-22T21:42:09Z,"french indie pop,french indietronica,french psychedelic,french rock","Universal Music Division Virgin Records",0.636,0.752,9,-8.566,0,0.0308,0.005,0.414,0.0979,0.438,108.017,4
7DcJ6fEBb7BaKuYKTwiDxK,"Homage","Skiptracing","Mild High Club",2016-08-26,177493,71,,2021-08-22T21:34:31Z,"indie garage rock,neo-psychedelic","Stones Throw Records",0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4
0KzXD0DrdSvL3yI0zhKF6Z,"Did I Buy It?","Like a Baby","Jerry Paper,Mild High Club",2018-10-12,216257,22,,2021-08-21T22:16:48Z,"experimental pop,indie garage rock,neo-psychedelic","Stones Throw Records",0.808,0.476,0,-8.698,1,0.0416,0.613,0.0568,0.144,0.535,116.047,4
1WnaMlprEQHKVoXm7RInm4,"That's The Way It Goes - Remastered 2004","Gone Troppo","George Harrison",1982-11-05,217733,0,,2021-02-06T14:38:45Z,"album rock,classic rock,folk rock,mellow gold,rock,singer-songwriter,soft rock","Parlophone",0.67,0.556,7,-7.837,1,0.025,0.386,0.00028,0.0905,0.892,110.654,4
6w6I3AFRv7tQMmUTgAghUB,"Just Another Day","Dead Man's Party","Oingo Boingo",1985-01-01,312466,49,,2021-02-06T14:27:03Z,"dance rock,new romantic,new wave,zolo","Geffen*",0.568,0.771,9,-10.715,1,0.0399,0.0817,0.0000211,0.329,0.805,134.099,4
7cY7GAhOWKPGDeFzKEAyj2,"Strange Magic","The Essential Electric Light Orchestra","Electric Light Orchestra",2011-10-10,246053,44,,2021-02-06T14:25:20Z,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock","Epic",0.442,0.327,9,-12.831,0,0.0267,0.772,0,0.325,0.318,95.394,4
1l9hj8jFK4bEsRguwqMrKJ,"Driving to Hawaii","Driving to Hawaii","Summer Salt",2014-10-14,188183,40,,2021-01-16T08:24:15Z,"indie garage rock","Cherry Lime Records",0.348,0.638,7,-4.907,1,0.0403,0.719,0.0000203,0.255,0.299,186.826,3
0TmJRB1ucMswZOMfE460K4,"Tender Charms","Magnolias","Saturday Club",2020-02-29,233052,1,,2021-01-12T19:17:40Z,"","Love Tap Records",0.547,0.406,11,-8.787,0,0.0267,0.47,0.044,0.0911,0.296,141.766,4
0wWGtUG2fAmL0YgiTQqstU,"Sleep Together","Version 2.0 (20th Anniversary Deluxe Edition / Remastered)","Garbage",1998-05-11,243493,22,,2020-12-27T05:02:36Z,"alternative rock,dance rock,electronic rock,permanent wave","Almo Sounds",0.541,0.964,10,-6.671,0,0.0407,0.00749,0.00107,0.189,0.555,128.946,4
5WH2HL7ZrVu9n51viwbdJw,"Gold Guns Girls","Fantasies","Metric",2009-04-14,245306,0,,2020-12-27T04:48:05Z,"canadian indie,canadian rock,indie rock,indietronica,metropopolis,neo-synthpop","Metric Music International",0.49,0.96,9,-5.385,0,0.0562,0.000919,0.0441,0.0768,0.82,179.975,4
5Knl7BTPCME3Kh5WxctWLU,"What Have I Done to Deserve This? (with Dusty Springfield) - 2001 Remaster","Actually: Further Listening 1987-1988","Pet Shop Boys,Dusty Springfield",1987-09-07,260413,0,,2020-12-27T04:47:59Z,"dance rock,new romantic,new wave,new wave pop,permanent wave,synthpop,adult standards,british invasion,folk rock,soul,vocal jazz","Parlophone UK",0.711,0.875,5,-5.24,1,0.0336,0.129,0.00126,0.159,0.925,118.022,4
1tCf9F4e0V7oIP7oPbm5rr,"Yoshimi Battles the Pink Robots, Pt. 2","Yoshimi Battles the Pink Robots","The Flaming Lips",2002-05-13,177653,36,,2020-12-13T12:00:23Z,"alternative rock,chamber pop,indie rock,indietronica,noise pop,okc indie,singer-songwriter","Warner Records",0.539,0.872,7,-5.627,1,0.273,0.000702,0.583,0.711,0.424,180.037,4
0303qZHRLFhKkOgO80toX9,"Lazy Line Painter Jane","Push Barman To Open Old Wounds","Belle and Sebastian,Monica Queen",2005-01-01,347733,0,,2020-12-07T00:54:34Z,"alternative rock,baroque pop,chamber pop,indie rock,melancholia,scottish indie,scottish rock,singer-songwriter,twee pop","Jeepster Recordings Limited",0.343,0.747,6,-5.73,1,0.0632,0.127,0.00000961,0.31,0.237,125.389,4
627KpzfAGpxWNECV8YDBNR,"Where Are You","Sunchokes","Remember Sports",2016-12-02,166022,0,,2020-12-05T05:02:20Z,"5th wave emo,bubblegrunge,indie punk","Father/Daughter Records",0.325,0.816,4,-5.554,0,0.0352,0.000631,0.00202,0.314,0.434,111.056,4
2CLG8mc1f4Ottpgf0YoCYK,"Chemical Bomb","The Aquabats! vs the Floating Eye of Death! and Other Amazing Adventures, Vol. 1","The Aquabats!",1999-10-26,188866,35,,2020-12-05T00:37:41Z,"ska,ska punk","Goldenvoice",0.567,0.622,1,-8.436,0,0.0382,0.666,0.00376,0.293,0.752,151.401,4
2PG26cmJdlT9xNAhdiHaaJ,"Bennington (2007)","A Collection of Rarities and Previously Unreleased Material","John Maus",2012-07-17,193013,37,,2020-11-29T11:33:25Z,"art pop,baroque pop,experimental pop,grave wave,hypnagogic pop,noise pop","Ribbon Music",0.709,0.379,0,-9.953,0,0.0322,0.00145,0.639,0.116,0.786,134.952,4
2gPFK3pmM7zzws174NrjkG,"Another Weekend","Dedicated To Bobby Jameson","Ariel Pink",2017-09-15,254520,0,,2020-11-23T07:35:13Z,"art pop,chamber pop,dream pop,experimental pop,hypnagogic pop,la indie,neo-psychedelic,new weird america,noise pop","Mexican Summer",0.383,0.513,6,-5.377,0,0.0278,0.125,0.000123,0.241,0.388,108.536,4
48I5uB4qCunhN0oWSFFtOC,"One Crowded Hour","Moo, You Bloody Choir","Augie March",2006,290266,28,,2020-11-13T06:58:23Z,"australian alternative rock,australian indie,australian rock,melbourne indie","JIVE/RED Ink",0.435,0.432,9,-8.461,1,0.0333,0.329,0,0.124,0.358,114.802,3
6V5kBUnejvKcvRBkO966Pp,"State of Perversion","Decoration Food","Zurich by the Japanese",2020-08-21,94440,0,,2020-11-09T06:39:29Z,"","Digital Hotdogs",0.41,0.838,5,-5.051,1,0.0382,0.0197,0.818,0.0957,0.573,83.426,4
